date,temperature,humidity,rainfall,state,city,month,year
2021-10-17 17:00:00,28.2,52,0.0,Rajasthan,Jodhpur,10,2021
2021-10-17 18:00:00,26.4,61,0.0,Rajasthan,Jodhpur,10,2021
2021-10-17 19:00:00,25.7,62,0.0,Rajasthan,Jodhpur,10,2021
2021-10-17 20:00:00,25.1,64,0.0,Rajasthan,Jodhpur,10,2021
2021-10-17 21:00:00,24.4,65,0.0,Rajasthan,Jodhpur,10,2021
2021-10-17 22:00:00,23.7,68,0.0,Rajasthan,Jodhpur,10,2021
2021-10-17 23:00:00,23.1,70,0.0,Rajasthan,Jodhpur,10,2021
2021-10-17 00:00:00,25.6,32,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 01:00:00,25.5,32,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 02:00:00,25.5,31,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 03:00:00,25.4,31,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 04:00:00,24.7,40,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 05:00:00,24.0,49,0.03,Rajasthan,Udaipur,10,2021
2021-10-17 06:00:00,23.3,58,0.04,Rajasthan,Udaipur,10,2021
2021-10-17 07:00:00,22.7,66,0.02,Rajasthan,Udaipur,10,2021
2021-10-17 08:00:00,22.2,75,0.23,Rajasthan,Udaipur,10,2021
2021-10-17 09:00:00,21.6,83,0.31,Rajasthan,Udaipur,10,2021
2021-10-17 10:00:00,22.0,83,0.16,Rajasthan,Udaipur,10,2021
2021-10-17 11:00:00,22.5,82,0.07,Rajasthan,Udaipur,10,2021
2021-10-17 12:00:00,22.9,82,0.09,Rajasthan,Udaipur,10,2021
2021-10-17 13:00:00,22.9,81,0.04,Rajasthan,Udaipur,10,2021
2021-10-17 14:00:00,22.8,81,0.13,Rajasthan,Udaipur,10,2021
2021-10-17 15:00:00,22.8,80,0.18,Rajasthan,Udaipur,10,2021
2021-10-17 16:00:00,22.7,80,0.09,Rajasthan,Udaipur,10,2021
2021-10-17 17:00:00,22.6,81,0.03,Rajasthan,Udaipur,10,2021
2021-10-17 18:00:00,22.5,81,0.04,Rajasthan,Udaipur,10,2021
2021-10-17 19:00:00,22.4,80,0.02,Rajasthan,Udaipur,10,2021
2021-10-17 20:00:00,22.3,80,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 21:00:00,22.2,79,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 22:00:00,21.8,80,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 23:00:00,21.5,82,0.0,Rajasthan,Udaipur,10,2021
2021-10-17 00:00:00,25.2,36,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 01:00:00,25.2,36,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 02:00:00,25.2,37,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 03:00:00,25.2,38,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 04:00:00,24.4,46,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 05:00:00,23.5,55,0.03,Rajasthan,Ajmer,10,2021
2021-10-17 06:00:00,22.7,63,0.04,Rajasthan,Ajmer,10,2021
2021-10-17 07:00:00,22.4,69,0.02,Rajasthan,Ajmer,10,2021
2021-10-17 08:00:00,22.1,75,0.13,Rajasthan,Ajmer,10,2021
2021-10-17 09:00:00,21.8,81,0.18,Rajasthan,Ajmer,10,2021
2021-10-17 10:00:00,22.5,76,0.09,Rajasthan,Ajmer,10,2021
2021-10-17 11:00:00,23.3,72,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 12:00:00,24.0,67,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 13:00:00,24.5,66,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 14:00:00,25.0,65,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 15:00:00,25.5,63,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 16:00:00,24.6,69,0.0,Rajasthan,Ajmer,10,2021
2021-10-17 17:00:00,23.6,74,0.03,Rajasthan,Ajmer,10,2021
2021-10-17 18:00:00,22.7,80,0.04,Rajasthan,Ajmer,10,2021
2021-10-17 19:00:00,22.5,81,0.02,Rajasthan,Ajmer,10,2021
2021-10-17 20:00:00,22.2,82,0.03,Rajasthan,Ajmer,10,2021
2021-10-17 21:00:00,22.0,84,0.04,Rajasthan,Ajmer,10,2021
2021-10-17 22:00:00,21.7,85,0.02,Rajasthan,Ajmer,10,2021
2021-10-17 23:00:00,21.3,87,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 00:00:00,21.4,88,0.13,Rajasthan,Jaipur,10,2021
2021-10-18 01:00:00,21.4,88,0.07,Rajasthan,Jaipur,10,2021
2021-10-18 02:00:00,21.5,88,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 03:00:00,21.5,88,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 04:00:00,21.5,86,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 05:00:00,21.5,85,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 06:00:00,21.5,83,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 07:00:00,22.4,76,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 08:00:00,23.3,70,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 09:00:00,24.2,63,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 10:00:00,25.9,57,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 11:00:00,27.7,52,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 12:00:00,29.4,46,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 13:00:00,29.7,45,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 14:00:00,29.9,43,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 15:00:00,30.2,42,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 16:00:00,29.5,44,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 17:00:00,28.7,46,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 18:00:00,28.0,49,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 19:00:00,27.1,51,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 20:00:00,26.2,54,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 21:00:00,25.3,57,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 22:00:00,24.2,65,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 23:00:00,23.0,74,0.0,Rajasthan,Jaipur,10,2021
2021-10-18 00:00:00,24.3,66,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 01:00:00,24.0,67,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 02:00:00,23.6,69,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 03:00:00,23.3,71,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 04:00:00,23.0,72,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 05:00:00,22.7,74,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 06:00:00,22.4,75,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 07:00:00,23.6,70,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 08:00:00,24.7,65,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 09:00:00,25.9,60,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 10:00:00,28.5,51,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 11:00:00,31.0,42,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 12:00:00,33.6,33,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 13:00:00,34.3,29,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 14:00:00,35.1,24,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 15:00:00,35.8,19,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 16:00:00,34.5,20,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 17:00:00,33.3,21,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 18:00:00,32.0,21,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 19:00:00,31.3,21,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 20:00:00,30.5,21,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 21:00:00,29.8,21,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 22:00:00,29.3,28,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 23:00:00,28.7,34,0.0,Rajasthan,Bikaner,10,2021
2021-10-18 00:00:00,26.5,36,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 01:00:00,25.8,42,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 02:00:00,25.0,48,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 03:00:00,24.3,54,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 04:00:00,24.1,53,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 05:00:00,24.0,52,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 06:00:00,23.8,50,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 07:00:00,25.4,44,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 08:00:00,26.9,38,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 09:00:00,28.5,32,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 10:00:00,31.2,25,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 11:00:00,33.8,18,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 12:00:00,36.5,12,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 13:00:00,36.6,10,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 14:00:00,36.7,9,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 15:00:00,36.8,8,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 16:00:00,35.5,9,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 17:00:00,34.1,9,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 18:00:00,32.8,10,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 19:00:00,32.1,10,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 20:00:00,31.3,11,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 21:00:00,30.6,11,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 22:00:00,29.8,12,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 23:00:00,28.9,12,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-18 00:00:00,22.4,73,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 01:00:00,22.2,74,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 02:00:00,21.9,76,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 03:00:00,21.7,77,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 04:00:00,21.5,78,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 05:00:00,21.2,80,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 06:00:00,21.0,81,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 07:00:00,22.5,75,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 08:00:00,24.0,68,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 09:00:00,25.5,62,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 10:00:00,28.1,53,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 11:00:00,30.8,45,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 12:00:00,33.4,36,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 13:00:00,34.2,30,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 14:00:00,35.0,25,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 15:00:00,35.8,19,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 16:00:00,34.2,20,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 17:00:00,32.5,21,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 18:00:00,30.9,22,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 19:00:00,29.9,23,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 20:00:00,29.0,23,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 21:00:00,28.0,24,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 22:00:00,27.5,28,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 23:00:00,27.1,31,0.0,Rajasthan,Jodhpur,10,2021
2021-10-18 00:00:00,21.1,83,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 01:00:00,20.9,85,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 02:00:00,20.7,86,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 03:00:00,20.5,87,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 04:00:00,20.5,87,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 05:00:00,20.5,87,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 06:00:00,20.5,87,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 07:00:00,21.6,80,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 08:00:00,22.6,72,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 09:00:00,23.7,65,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 10:00:00,25.4,58,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 11:00:00,27.2,52,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 12:00:00,28.9,45,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 13:00:00,29.2,44,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 14:00:00,29.5,43,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 15:00:00,29.8,42,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 16:00:00,29.1,44,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 17:00:00,28.3,46,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 18:00:00,27.6,49,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 19:00:00,27.0,50,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 20:00:00,26.5,51,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 21:00:00,25.9,52,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 22:00:00,25.2,54,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 23:00:00,24.4,56,0.0,Rajasthan,Udaipur,10,2021
2021-10-18 00:00:00,21.0,88,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 01:00:00,21.0,89,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 02:00:00,21.0,89,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 03:00:00,21.0,89,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 04:00:00,20.8,90,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 05:00:00,20.6,91,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 06:00:00,20.4,92,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 07:00:00,21.5,87,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 08:00:00,22.7,81,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 09:00:00,23.8,75,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 10:00:00,25.5,68,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 11:00:00,27.1,61,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 12:00:00,28.8,55,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 13:00:00,29.1,51,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 14:00:00,29.4,47,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 15:00:00,29.7,44,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 16:00:00,29.4,45,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 17:00:00,29.0,47,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 18:00:00,28.7,48,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 19:00:00,27.9,48,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 20:00:00,27.2,48,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 21:00:00,26.4,48,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 22:00:00,25.6,52,0.0,Rajasthan,Ajmer,10,2021
2021-10-18 23:00:00,24.8,57,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 00:00:00,21.9,82,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 01:00:00,21.7,83,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 02:00:00,21.5,83,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 03:00:00,21.3,84,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 04:00:00,21.2,84,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 05:00:00,21.2,84,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 06:00:00,21.1,84,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 07:00:00,23.0,75,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 08:00:00,24.8,66,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 09:00:00,26.7,56,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 10:00:00,29.2,49,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 11:00:00,31.6,41,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 12:00:00,34.1,34,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 13:00:00,33.7,31,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 14:00:00,33.2,28,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 15:00:00,32.8,26,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 16:00:00,31.6,28,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 17:00:00,30.5,31,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 18:00:00,29.3,34,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 19:00:00,28.2,35,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 20:00:00,27.2,36,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 21:00:00,26.1,37,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 22:00:00,25.4,45,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 23:00:00,24.6,53,0.0,Rajasthan,Jaipur,10,2021
2021-10-19 00:00:00,28.2,41,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 01:00:00,27.7,43,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 02:00:00,27.2,44,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 03:00:00,26.7,46,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 04:00:00,26.3,47,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 05:00:00,25.9,48,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 06:00:00,25.5,49,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 07:00:00,27.0,44,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 08:00:00,28.4,39,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 09:00:00,29.9,34,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 10:00:00,32.4,27,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 11:00:00,35.0,20,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 12:00:00,37.5,13,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 13:00:00,37.8,11,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 14:00:00,38.0,10,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 15:00:00,38.3,9,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 16:00:00,36.6,9,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 17:00:00,35.0,10,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 18:00:00,33.3,10,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 19:00:00,32.0,10,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 20:00:00,30.8,10,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 21:00:00,29.5,10,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 22:00:00,29.2,10,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 23:00:00,28.8,11,0.0,Rajasthan,Bikaner,10,2021
2021-10-19 00:00:00,28.1,13,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 01:00:00,27.8,13,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 02:00:00,27.4,13,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 03:00:00,27.1,13,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 04:00:00,26.6,14,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 05:00:00,26.2,15,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 06:00:00,25.7,16,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 07:00:00,27.3,15,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 08:00:00,28.8,14,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 09:00:00,30.4,14,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 10:00:00,32.9,12,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 11:00:00,35.5,10,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 12:00:00,38.0,8,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 13:00:00,37.8,8,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 14:00:00,37.7,7,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 15:00:00,37.5,7,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 16:00:00,36.1,7,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 17:00:00,34.8,8,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 18:00:00,33.4,8,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 19:00:00,32.5,9,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 20:00:00,31.5,10,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 21:00:00,30.6,10,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 22:00:00,30.2,11,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 23:00:00,29.7,11,0.0,Rajasthan,Jaisalmer,10,2021
2021-10-19 00:00:00,26.6,35,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 01:00:00,26.1,37,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 02:00:00,25.6,40,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 03:00:00,25.1,42,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 04:00:00,24.7,41,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 05:00:00,24.4,39,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 06:00:00,24.0,37,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 07:00:00,25.6,33,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 08:00:00,27.2,30,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 09:00:00,28.8,26,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 10:00:00,31.2,24,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 11:00:00,33.7,21,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 12:00:00,36.1,19,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 13:00:00,36.4,18,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 14:00:00,36.8,16,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 15:00:00,37.1,15,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 16:00:00,35.4,15,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 17:00:00,33.7,16,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 18:00:00,32.0,17,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 19:00:00,30.8,18,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 20:00:00,29.5,19,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 21:00:00,28.3,19,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 22:00:00,28.1,22,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 23:00:00,28.0,24,0.0,Rajasthan,Jodhpur,10,2021
2021-10-19 00:00:00,23.7,59,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 01:00:00,23.6,58,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 02:00:00,23.6,57,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 03:00:00,23.5,57,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 04:00:00,23.2,58,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 05:00:00,22.9,59,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 06:00:00,22.6,60,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 07:00:00,24.3,55,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 08:00:00,25.9,50,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 09:00:00,27.6,45,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 10:00:00,29.5,38,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 11:00:00,31.5,32,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 12:00:00,33.4,25,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 13:00:00,34.2,23,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 14:00:00,35.0,21,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 15:00:00,35.8,19,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 16:00:00,33.9,21,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 17:00:00,31.9,23,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 18:00:00,30.0,25,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 19:00:00,28.8,27,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 20:00:00,27.5,30,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 21:00:00,26.3,32,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 22:00:00,26.1,32,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 23:00:00,26.0,31,0.0,Rajasthan,Udaipur,10,2021
2021-10-19 00:00:00,24.0,61,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 01:00:00,23.5,65,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 02:00:00,23.0,68,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 03:00:00,22.5,72,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 04:00:00,22.3,72,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 05:00:00,22.2,73,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 06:00:00,22.0,73,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 07:00:00,23.9,64,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 08:00:00,25.9,56,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 09:00:00,27.8,47,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 10:00:00,29.2,41,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 11:00:00,30.7,34,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 12:00:00,32.1,28,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 13:00:00,32.9,27,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 14:00:00,33.8,25,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 15:00:00,34.6,23,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 16:00:00,32.6,26,0.0,Rajasthan,Ajmer,10,2021
2021-10-19 17:00:00,30.7,29,0.0,Rajasthan,Ajmer,10,2021
